127.0.0.1 - - [04/Jan/2022:14:10:18 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:14:29 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 500 2535
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:14:33 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 500 2535
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:14:34 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:14:34 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:14:34 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:15:39 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 500 2532
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:23:32 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:29:28 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:30:22 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:30:23 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:30:24 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:30:24 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:30:24 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [04/Jan/2022:15:30:45 +0530] "GET /LearnJSP/JSPDirective2.jsp HTTP/1.1" 200 215
